text,aspect,sentiment
It's difficult for every business to service online delivery and returns during the Covid virus lockdown but I have ordered a lot of goods online and [BRAND] ARE THE WORST BY A LONG WAY for processing orders when they have your money and most importantly a refund when you return goods. Spend your money elsewhere if you want a good service... [BRAND] are good.,brand.competitor,-1
It's difficult for every business to service online delivery and returns during the Covid virus lockdown but I have ordered a lot of goods online and [BRAND] ARE THE WORST BY A LONG WAY for processing orders when they have your money and most importantly a refund when you return goods. Spend your money elsewhere if you want a good service... [BRAND] are good.,brand.satisfaction,-1
My booking slot timed out and I thought I had lost all my shopping 🛒 however Maria saved the day - great service 😊,support.attitude,1
"Had a problem using the [BRAND] website, so I phoned them instead. Spoke to Josh within seconds of dialling the number, and he was excellent! He made the whole process of switching incredibly easy and answered any question I had with good knowledge. I might even phone up in the future instead of using the website to switch because the staff seem to make it a much more pleasant experience.",support.attitude,1
"Had a problem using the [BRAND] website, so I phoned them instead. Spoke to Josh within seconds of dialling the number, and he was excellent! He made the whole process of switching incredibly easy and answered any question I had with good knowledge. I might even phone up in the future instead of using the website to switch because the staff seem to make it a much more pleasant experience.",app.performance,1
"Hi Guys,  Nice update guys! Please can you allow customers to easily access their [BRAND] cards via Apple Wallet to scan at the tills or self-service also would be worth add [BRAND] support seems to be the only omission?  Kindest Regards",support.attitude,-1
"Hi Guys,  Nice update guys! Please can you allow customers to easily access their [BRAND] cards via Apple Wallet to scan at the tills or self-service also would be worth add [BRAND] support seems to be the only omission?  Kindest Regards",app.performance,-1
"Hi Guys,  Nice update guys! Please can you allow customers to easily access their [BRAND] cards via Apple Wallet to scan at the tills or self-service also would be worth add [BRAND] support seems to be the only omission?  Kindest Regards",experience.ease-of-use,-1
"Unfortunately, they overcharged, I complained several times and the same artificial intelligence answers a standard text. It's time to review this algorithm, huh?",support.attitude,-1
"Unfortunately, they overcharged, I complained several times and the same artificial intelligence answers a standard text. It's time to review this algorithm, huh?",app.performance,-1
"Unfortunately, they overcharged, I complained several times and the same artificial intelligence answers a standard text. It's time to review this algorithm, huh?",pricing.value,-1
"Best golf shoes ever, and I wear them every day and I own probably 30 pair",brand.satisfaction,1
"Best golf shoes ever, and I wear them every day and I own probably 30 pair",brand.competitor,1
Worst service ever!!! It's unbelievable that I have tried to close my account 5 times now and nothing happens when I follow instructions. Tried to use the chat option just to be sent the same message over and over again. Not impressed at all!,support.attitude,-1
